Step,Value
0,0.6839917302131653
100,2.6214704513549805
200,1.444370150566101
300,1.1832129955291748
400,1.198885202407837
500,1.2050209045410156
600,1.2437829971313477
700,1.251526117324829
800,1.2561198472976685
900,1.2800687551498413
1000,1.2970716953277588
1100,1.3196871280670166
1200,1.2893322706222534
1300,1.2263333797454834
1400,1.3215181827545166
1500,1.3631622791290283
1600,1.3943387269973755
1700,1.3950371742248535
1800,1.4099225997924805
1900,1.4093425273895264
2000,1.4360616207122803
2100,1.4337815046310425
2200,1.3902753591537476
2300,1.475949764251709
2400,1.3861644268035889
2500,1.487087368965149
2600,1.481144666671753
2700,1.4803156852722168
2800,1.5501914024353027
2900,1.4584263563156128
3000,1.4567240476608276
3100,1.521762490272522
3200,1.5082639455795288
3300,1.4972374439239502
3400,1.4966614246368408
3500,1.5182181596755981
3600,1.5217269659042358
3700,1.5527892112731934
3800,1.5197612047195435
3900,1.5434505939483643
4000,1.5149390697479248
4100,1.463754653930664
4200,1.5157313346862793
4300,1.5652477741241455
4400,1.6502219438552856
4500,1.5491814613342285
4600,1.5479483604431152
4700,1.5295236110687256
4800,1.5295778512954712
4900,1.6744074821472168
5000,1.5952352285385132
5100,1.5752085447311401
5200,1.6135287284851074
5300,1.5297293663024902
5400,1.604559063911438
5500,1.5622377395629883
5600,1.6164437532424927
5700,1.6616580486297607
5800,1.6509100198745728
5900,1.7303340435028076
6000,1.7253221273422241
6100,1.6333396434783936
6200,1.7000091075897217
6300,1.7979799509048462
6400,1.6687313318252563
6500,1.7144232988357544
6600,1.7335231304168701
6700,1.791530966758728
6800,1.8728868961334229
6900,1.8068780899047852
7000,1.8783519268035889
7100,1.7465779781341553
7200,1.8957860469818115
7300,1.9413666725158691
7400,1.8648974895477295
7500,1.8940738439559937
7600,1.8734114170074463
7700,1.8482834100723267
7800,1.9557678699493408
7900,2.073420524597168
8000,1.9802391529083252
8100,2.0788776874542236
8200,2.0408236980438232
8300,2.2271955013275146
8400,2.1415040493011475
8500,2.114924192428589
8600,2.159104347229004
8700,2.1733787059783936
8800,2.2151989936828613
8900,2.33076810836792
9000,2.307016134262085
9100,2.461751937866211
9200,2.3676254749298096
9300,2.4026846885681152
9400,2.536400318145752
9500,2.4987268447875977
9600,2.3254871368408203
9700,2.4499542713165283
9800,2.421339511871338
9900,2.535127639770508
10000,2.6669015884399414
10100,2.5713438987731934
10200,2.6155753135681152
10300,2.64449405670166
10400,2.8102705478668213
10500,2.7295098304748535
10600,2.8132853507995605
10700,2.6997106075286865
10800,2.8076131343841553
10900,3.057600259780884
11000,2.8938379287719727
11100,2.831700563430786
11200,2.9566402435302734
11300,2.8453447818756104
11400,2.956753730773926
11500,3.117443561553955
11600,2.9974186420440674
11700,3.3018181324005127
11800,3.4845938682556152
11900,3.3015530109405518
