Step,Value
0,0.0
0,9.695300102233887
100,9.538100242614746
200,15.520500183105469
300,9.471500396728516
400,9.503499984741211
500,8.861700057983398
600,10.816100120544434
700,11.112199783325195
800,9.996600151062012
900,13.852999687194824
1000,9.994799613952637
1100,9.949600219726562
1200,9.78499984741211
1300,18.404499053955078
1400,9.913599967956543
1500,9.298800468444824
1600,10.1358003616333
1700,9.463800430297852
1800,9.722700119018555
1900,9.823200225830078
2000,8.91759967803955
2100,9.440400123596191
2200,9.198800086975098
2300,9.328499794006348
2400,9.200400352478027
2500,9.303600311279297
2600,9.368300437927246
2700,9.972100257873535
2800,9.36400032043457
2900,9.749699592590332
3000,8.92710018157959
3100,9.21619987487793
3200,9.293000221252441
3300,9.629199981689453
3400,9.372099876403809
3500,9.177499771118164
3600,9.265199661254883
3700,9.687999725341797
3800,9.232500076293945
3900,9.60669994354248
4000,9.071599960327148
4100,16.992599487304688
4200,9.553299903869629
4300,9.978599548339844
4400,9.556699752807617
4500,9.35319995880127
4600,9.33530044555664
4700,10.684800148010254
4800,9.842499732971191
4900,9.41189956665039
5000,9.23330020904541
5100,9.854599952697754
5200,9.88539981842041
5300,9.802900314331055
5400,9.160400390625
5500,9.230199813842773
5600,8.958399772644043
5700,9.174799919128418
5800,9.839200019836426
5900,9.218000411987305
6000,9.634200096130371
6100,9.509300231933594
6200,12.53909969329834
6300,9.328800201416016
6400,10.02239990234375
6500,9.946100234985352
6600,9.909700393676758
6700,9.652899742126465
6800,9.555700302124023
6900,9.04520034790039
7000,9.6850004196167
7100,9.628499984741211
7200,9.484000205993652
7300,9.261699676513672
7400,9.030099868774414
7500,10.245200157165527
7600,9.48390007019043
7700,10.011799812316895
7800,12.36139965057373
7900,9.18179988861084
8000,11.221699714660645
8100,9.283100128173828
8200,9.166199684143066
8300,9.36460018157959
8400,9.221599578857422
8500,9.496500015258789
8600,9.183899879455566
8700,9.05049991607666
8800,9.46090030670166
8900,14.272199630737305
9000,9.998900413513184
9100,9.443400382995605
9200,9.758299827575684
9300,11.339400291442871
9400,13.167499542236328
9500,10.722599983215332
9600,8.956399917602539
9700,9.557700157165527
9800,9.235300064086914
9900,9.44890022277832
10000,12.555000305175781
10100,10.639399528503418
10200,9.705599784851074
10300,9.616900444030762
10400,9.123200416564941
10500,9.042099952697754
10600,9.629199981689453
10700,8.798800468444824
10800,11.406499862670898
10900,10.191100120544434
11000,9.599200248718262
11100,9.384599685668945
11200,9.342300415039062
11300,9.21150016784668
11400,11.050800323486328
11500,8.92770004272461
11600,9.339900016784668
11700,9.360099792480469
11800,9.33489990234375
11900,9.786399841308594
