Step,Value
0,0.5747699737548828
100,0.9256337881088257
200,1.1314560174942017
300,0.8846638202667236
400,0.9245859980583191
500,1.000993013381958
600,1.0168336629867554
700,0.9841475486755371
800,0.996775209903717
900,0.9935921430587769
1000,0.9862605929374695
1100,1.0525057315826416
1200,1.009835124015808
1300,0.9482026100158691
1400,1.0138388872146606
1500,0.984635591506958
1600,1.0438385009765625
1700,1.0485243797302246
1800,0.9752194881439209
1900,1.0238158702850342
2000,1.05429208278656
2100,1.0431772470474243
2200,0.9733374714851379
2300,1.12552809715271
2400,1.0176514387130737
2500,1.045383095741272
2600,1.0995030403137207
2700,1.0862864255905151
2800,1.0890522003173828
2900,1.1329858303070068
3000,1.0146517753601074
3100,1.165805697441101
3200,1.1175583600997925
3300,1.1631025075912476
3400,1.1208044290542603
3500,1.1546512842178345
3600,1.0612248182296753
3700,1.1563626527786255
3800,1.154670238494873
3900,1.2614707946777344
4000,1.2432223558425903
4100,1.1573669910430908
4200,1.1484615802764893
4300,1.2763350009918213
4400,1.2797777652740479
4500,1.2396032810211182
4600,1.2631398439407349
4700,1.223825216293335
4800,1.2711591720581055
4900,1.3099650144577026
5000,1.2369977235794067
5100,1.264577031135559
5200,1.332277536392212
5300,1.1762371063232422
5400,1.2578390836715698
5500,1.2915980815887451
5600,1.288260817527771
5700,1.3404384851455688
5800,1.3344987630844116
5900,1.3401894569396973
6000,1.30465567111969
6100,1.2803306579589844
6200,1.2973363399505615
6300,1.3832842111587524
6400,1.2739797830581665
6500,1.4190078973770142
6600,1.3744224309921265
6700,1.396032452583313
6800,1.4474862813949585
6900,1.3737983703613281
7000,1.4999674558639526
7100,1.2922074794769287
7200,1.3316247463226318
7300,1.4127156734466553
7400,1.4084292650222778
7500,1.3546183109283447
7600,1.3842910528182983
7700,1.314260721206665
7800,1.4062820672988892
7900,1.4694620370864868
8000,1.3897842168807983
8100,1.4003026485443115
8200,1.3872432708740234
8300,1.5913125276565552
8400,1.451413631439209
8500,1.432049036026001
8600,1.4332497119903564
8700,1.4702367782592773
8800,1.424039602279663
8900,1.5238834619522095
9000,1.566033124923706
9100,1.577419400215149
9200,1.5126763582229614
9300,1.5287351608276367
9400,1.6126549243927002
9500,1.575751781463623
9600,1.4073964357376099
9700,1.4359893798828125
9800,1.3644081354141235
9900,1.5188345909118652
10000,1.532415747642517
10100,1.4163607358932495
10200,1.4619742631912231
10300,1.457129955291748
10400,1.5880374908447266
10500,1.5193707942962646
10600,1.5724973678588867
10700,1.4824135303497314
10800,1.581096887588501
10900,1.718687653541565
11000,1.5851372480392456
11100,1.5517829656600952
11200,1.5784485340118408
11300,1.5932754278182983
11400,1.5319490432739258
11500,1.6195919513702393
11600,1.6175562143325806
11700,1.7332080602645874
11800,1.8109476566314697
11900,1.6304173469543457
