Step,Value
0,-5.7540130615234375
100,-2.14090633392334
200,2.0197553634643555
300,-0.3439655900001526
400,-1.1032707691192627
500,-0.5610833168029785
600,-0.6156420111656189
700,-0.46832144260406494
800,-0.2838488519191742
900,-0.08902107924222946
1000,0.1336394101381302
1100,-2.351954460144043
1200,-0.7485296726226807
1300,0.2721485495567322
1400,-1.0419622659683228
1500,-0.5936697125434875
1600,-0.5779597163200378
1700,0.3348826766014099
1800,0.6165564060211182
1900,-0.14766599237918854
2000,-0.48290666937828064
2100,3.7478995323181152
2200,0.7725861668586731
2300,-3.7488975524902344
2400,1.7643258571624756
2500,4.968905448913574
2600,2.2374215126037598
2700,0.3078102469444275
2800,-1.8158013820648193
2900,7.850122451782227
3000,-1.0453802347183228
3100,-0.08385040611028671
3200,-1.3577849864959717
3300,6.672674655914307
3400,5.485445022583008
3500,-2.4315185546875
3600,-0.6806765198707581
3700,0.6835485696792603
3800,5.568680763244629
3900,6.1912736892700195
4000,2.462235689163208
4100,6.1485772132873535
4200,-6.981637001037598
4300,0.8772082924842834
4400,-5.92724084854126
4500,-4.276632308959961
4600,5.415979385375977
4700,10.911344528198242
4800,5.280965805053711
4900,-0.1776641309261322
5000,-2.4356861114501953
5100,-5.337465763092041
5200,9.721156120300293
5300,1.5825040340423584
5400,1.3198007345199585
5500,-6.88252067565918
5600,10.29493236541748
5700,-9.370838165283203
5800,1.1972272396087646
5900,3.7684121131896973
6000,8.454713821411133
6100,1.1039836406707764
6200,-8.701870918273926
6300,-1.0453827381134033
6400,2.6601572036743164
6500,-0.4502890110015869
6600,18.794822692871094
6700,15.81392765045166
6800,-14.971006393432617
6900,-0.5574260354042053
7000,-4.12240743637085
7100,0.41072776913642883
7200,0.9023855328559875
7300,5.22803258895874
7400,-6.4361066818237305
7500,-2.704771041870117
7600,-3.0136516094207764
7700,0.6215850114822388
7800,-4.229431629180908
7900,-17.00298309326172
8000,-15.221784591674805
8100,-4.529828071594238
8200,2.7295567989349365
8300,6.791440963745117
8400,4.887166976928711
8500,-1.4611387252807617
8600,-1.0198776721954346
8700,-0.38350600004196167
8800,15.153812408447266
8900,13.067201614379883
9000,5.419674873352051
9100,0.2386244833469391
9200,-13.058097839355469
9300,-19.53668212890625
9400,12.857511520385742
9500,-4.402304172515869
9600,-8.701791763305664
9700,-15.384984970092773
9800,7.243675231933594
9900,-12.668437004089355
10000,-2.5927255153656006
10100,0.9138007164001465
10200,-17.87759017944336
10300,-4.922910213470459
10400,-3.094369649887085
10500,-3.722161293029785
10600,0.973090648651123
10700,-10.140076637268066
10800,13.22265625
10900,26.563405990600586
11000,-16.847396850585938
11100,42.69135665893555
11200,9.467168807983398
11300,24.45647430419922
11400,0.34584200382232666
11500,-21.412099838256836
11600,-23.99597930908203
11700,-11.022346496582031
11800,-28.996673583984375
11900,-18.215913772583008
