Step,Value
0,0.034828364849090576
100,-2.633415699005127
200,-2.7061667442321777
300,-3.397047996520996
400,-3.818909168243408
500,-4.252012252807617
600,-5.102801322937012
700,-5.308926105499268
800,-5.75094747543335
900,-5.254846096038818
1000,-7.71854305267334
1100,-7.21865701675415
1200,-8.624492645263672
1300,-10.286309242248535
1400,-9.667132377624512
1500,-11.321008682250977
1600,-10.8738431930542
1700,-13.072868347167969
1800,-12.856596946716309
1900,-13.935235977172852
2000,-15.0391845703125
2100,-16.250905990600586
2200,-17.79134750366211
2300,-18.62874984741211
2400,-17.759557723999023
2500,-19.833168029785156
2600,-21.083528518676758
2700,-20.616783142089844
2800,-24.501022338867188
2900,-22.608261108398438
3000,-25.443815231323242
3100,-25.132381439208984
3200,-25.475589752197266
3300,-26.817636489868164
3400,-26.363683700561523
3500,-27.369258880615234
3600,-29.5
3700,-30.524660110473633
3800,-32.70906066894531
3900,-33.7974967956543
4000,-30.162372589111328
4100,-34.75757598876953
4200,-33.90001678466797
4300,-35.518524169921875
4400,-34.74974060058594
4500,-36.97254180908203
4600,-36.87982177734375
4700,-38.09649658203125
4800,-38.63357925415039
4900,-37.762508392333984
5000,-41.72594451904297
5100,-39.448760986328125
5200,-41.737430572509766
5300,-42.10187530517578
5400,-45.33833694458008
5500,-41.13451385498047
5600,-44.06365966796875
5700,-44.206886291503906
5800,-45.18394470214844
5900,-47.719879150390625
6000,-43.82801818847656
6100,-48.660362243652344
6200,-40.46945571899414
6300,-45.33736801147461
6400,-45.73714828491211
6500,-44.12884521484375
6600,-51.05197525024414
6700,-45.23321533203125
6800,-44.3960075378418
6900,-47.04074478149414
7000,-44.274559020996094
7100,-42.78489685058594
7200,-41.61637878417969
7300,-43.76446533203125
7400,-42.457576751708984
7500,-38.37711715698242
7600,-44.80403137207031
7700,-46.90793991088867
7800,-41.323036193847656
7900,-43.24056625366211
8000,-40.66842269897461
8100,-40.82563400268555
8200,-43.72001647949219
8300,-38.09204864501953
8400,-45.576480865478516
8500,-45.16636657714844
8600,-38.081871032714844
8700,-39.42222595214844
8800,-42.91258239746094
8900,-41.652923583984375
9000,-40.13902282714844
9100,-42.493995666503906
9200,-35.72712326049805
9300,-43.76069641113281
9400,-42.91203308105469
9500,-37.040870666503906
9600,-42.227989196777344
9700,-33.12449264526367
9800,-35.651519775390625
9900,-37.10430908203125
10000,-37.4038200378418
10100,-36.330909729003906
10200,-34.34534454345703
10300,-35.54458999633789
10400,-35.61899948120117
10500,-40.06224822998047
10600,-27.926692962646484
10700,-34.33940124511719
10800,-41.14827346801758
10900,-36.90016174316406
11000,-38.40467071533203
11100,-33.348392486572266
11200,-32.94365692138672
11300,-40.35508728027344
11400,-31.37126350402832
11500,-33.580604553222656
11600,-33.680320739746094
11700,-32.253700256347656
11800,-34.19142150878906
11900,-38.883846282958984
