Step,Value
0,0.7336849570274353
100,2.762604236602783
200,1.4641051292419434
300,1.2855035066604614
400,1.1909403800964355
500,1.1885569095611572
600,1.210702657699585
700,1.2110713720321655
800,1.2569488286972046
900,1.2583680152893066
1000,1.2863318920135498
1100,1.2320679426193237
1200,1.3536725044250488
1300,1.3644580841064453
1400,1.2498366832733154
1500,1.3158124685287476
1600,1.3324179649353027
1700,1.4405750036239624
1800,1.321865200996399
1900,1.327420711517334
2000,1.3790085315704346
2100,1.4026548862457275
2200,1.4138896465301514
2300,1.3692913055419922
2400,1.4227988719940186
2500,1.4353971481323242
2600,1.4550998210906982
2700,1.3943021297454834
2800,1.5015432834625244
2900,1.4504427909851074
3000,1.5133864879608154
3100,1.5172390937805176
3200,1.4838435649871826
3300,1.48587167263031
3400,1.4365575313568115
3500,1.4689481258392334
3600,1.5551193952560425
3700,1.5568110942840576
3800,1.5798349380493164
3900,1.5086684226989746
4000,1.5253682136535645
4100,1.5916231870651245
4200,1.4789081811904907
4300,1.5229346752166748
4400,1.513706088066101
4500,1.4663794040679932
4600,1.6058228015899658
4700,1.6393170356750488
4800,1.5445035696029663
4900,1.5183789730072021
5000,1.581034541130066
5100,1.571932315826416
5200,1.6386210918426514
5300,1.6546674966812134
5400,1.644038438796997
5500,1.663756012916565
5600,1.6306051015853882
5700,1.651572823524475
5800,1.6762996912002563
5900,1.5957973003387451
6000,1.7396361827850342
6100,1.7479408979415894
6200,1.7361704111099243
6300,1.8228435516357422
6400,1.7889950275421143
6500,1.8499408960342407
6600,1.8169364929199219
6700,1.8640327453613281
6800,1.846786379814148
6900,1.9600642919540405
7000,1.9369083642959595
7100,1.858495831489563
7200,1.9290568828582764
7300,1.8780970573425293
7400,1.9663822650909424
7500,1.997661828994751
7600,1.9872698783874512
7700,1.9810950756072998
7800,2.0309269428253174
7900,2.049771785736084
8000,2.0846433639526367
8100,2.15266752243042
8200,2.0777082443237305
8300,2.2110023498535156
8400,2.1017260551452637
8500,2.243319034576416
8600,2.4835851192474365
8700,2.3192713260650635
8800,2.259249210357666
8900,2.324016809463501
9000,2.404336452484131
9100,2.383422374725342
9200,2.597785711288452
9300,2.5604701042175293
9400,2.5706887245178223
9500,2.666454315185547
9600,2.5918145179748535
9700,2.8210747241973877
9800,2.797947645187378
9900,2.6198177337646484
10000,2.7096643447875977
10100,2.8812263011932373
10200,2.852954626083374
10300,2.9447295665740967
10400,2.847553253173828
10500,2.8584156036376953
10600,3.079341173171997
10700,3.1760811805725098
10800,3.032625436782837
10900,3.020634651184082
11000,3.1499431133270264
11100,3.06488299369812
11200,3.3779594898223877
11300,3.323387622833252
11400,3.3729898929595947
11500,3.370213031768799
11600,3.2986996173858643
11700,3.495983123779297
11800,3.254826068878174
11900,3.5379958152770996
