Step,Value
0,0.6591882109642029
100,0.9556111097335815
200,1.308313012123108
300,1.3086776733398438
400,1.2733689546585083
500,1.241404414176941
600,1.2274154424667358
700,1.2250038385391235
800,1.2286664247512817
900,1.2366597652435303
1000,1.2435975074768066
1100,1.2535293102264404
1200,1.2725129127502441
1300,1.283087968826294
1400,1.300382137298584
1500,1.311136245727539
1600,1.3307483196258545
1700,1.3456056118011475
1800,1.360444188117981
1900,1.3703104257583618
2000,1.383010983467102
2100,1.3892817497253418
2200,1.405241847038269
2300,1.4112788438796997
2400,1.4161808490753174
2500,1.4252653121948242
2600,1.4341766834259033
2700,1.4414606094360352
2800,1.450000524520874
2900,1.4568145275115967
3000,1.4588578939437866
3100,1.46489679813385
3200,1.4734314680099487
3300,1.4749772548675537
3400,1.482070803642273
3500,1.4858834743499756
3600,1.495360255241394
3700,1.498860239982605
3800,1.50114107131958
3900,1.510796070098877
4000,1.5175278186798096
4100,1.520194172859192
4200,1.5260852575302124
4300,1.5321182012557983
4400,1.5363476276397705
4500,1.5487874746322632
4600,1.555487871170044
4700,1.561967134475708
4800,1.5689784288406372
4900,1.5765916109085083
5000,1.5825344324111938
5100,1.5917205810546875
5200,1.5974793434143066
5300,1.6076806783676147
5400,1.62027108669281
5500,1.6321403980255127
5600,1.6363170146942139
5700,1.6509915590286255
5800,1.6636865139007568
5900,1.6758456230163574
6000,1.6914193630218506
6100,1.7043483257293701
6200,1.720190167427063
6300,1.7302114963531494
6400,1.7424211502075195
6500,1.7646986246109009
6600,1.7796236276626587
6700,1.8008904457092285
6800,1.818337082862854
6900,1.8348534107208252
7000,1.8509494066238403
7100,1.869825839996338
7200,1.8863584995269775
7300,1.9084407091140747
7400,1.9306731224060059
7500,1.942334532737732
7600,1.963445782661438
7700,1.9901431798934937
7800,2.0096023082733154
7900,2.0426108837127686
8000,2.0672190189361572
8100,2.085512638092041
8200,2.105436086654663
8300,2.1323041915893555
8400,2.160984992980957
8500,2.1871836185455322
8600,2.2108445167541504
8700,2.2381973266601562
8800,2.2679390907287598
8900,2.2971255779266357
9000,2.324448347091675
9100,2.3686769008636475
9200,2.4073777198791504
9300,2.4412741661071777
9400,2.4728307723999023
9500,2.499075412750244
9600,2.5323503017425537
9700,2.572571277618408
9800,2.606614351272583
9900,2.644965887069702
10000,2.678999662399292
10100,2.7212343215942383
10200,2.754352569580078
10300,2.787059783935547
10400,2.8339943885803223
10500,2.875753879547119
10600,2.9069583415985107
10700,2.9523024559020996
10800,2.9862778186798096
10900,3.023345947265625
11000,3.064574956893921
11100,3.089306354522705
11200,3.150731325149536
11300,3.1803359985351562
11400,3.215505599975586
11500,3.253356456756592
11600,3.308359146118164
11700,3.351360559463501
11800,3.3903183937072754
11900,3.4260752201080322
