Step,Value
0,-3.646275281906128
100,-1.3405604362487793
200,-0.38993555307388306
300,-0.689883828163147
400,0.623336136341095
500,0.7743548154830933
600,0.9503397941589355
700,1.2494159936904907
800,2.9867238998413086
900,2.954739570617676
1000,4.331396102905273
1100,4.6158599853515625
1200,6.323338508605957
1300,5.889706134796143
1400,7.453304767608643
1500,7.080862045288086
1600,8.825323104858398
1700,9.779569625854492
1800,10.083711624145508
1900,11.210939407348633
2000,13.977287292480469
2100,12.478723526000977
2200,15.113572120666504
2300,14.756707191467285
2400,17.082775115966797
2500,18.04734992980957
2600,19.111753463745117
2700,18.748489379882812
2800,20.36138916015625
2900,21.63060760498047
3000,23.250770568847656
3100,23.926681518554688
3200,24.92481803894043
3300,24.910242080688477
3400,27.39239501953125
3500,26.025264739990234
3600,30.40967559814453
3700,27.941078186035156
3800,28.414772033691406
3900,30.65019416809082
4000,30.217681884765625
4100,31.036361694335938
4200,34.6324462890625
4300,34.13777160644531
4400,38.18450927734375
4500,35.11907958984375
4600,33.8891487121582
4700,37.86984634399414
4800,37.954856872558594
4900,35.718936920166016
5000,37.3477897644043
5100,40.00306701660156
5200,40.179256439208984
5300,40.652565002441406
5400,42.92487716674805
5500,39.543704986572266
5600,39.74864196777344
5700,40.65304946899414
5800,41.661346435546875
5900,41.61729431152344
6000,42.7133674621582
6100,42.41572189331055
6200,42.61174774169922
6300,45.400184631347656
6400,42.453643798828125
6500,43.64411544799805
6600,42.44917678833008
6700,45.664703369140625
6800,43.571937561035156
6900,41.63909912109375
7000,42.01021194458008
7100,43.96522903442383
7200,42.39923095703125
7300,46.7232780456543
7400,41.729042053222656
7500,45.76393127441406
7600,47.53764343261719
7700,39.94856643676758
7800,42.44913101196289
7900,43.26953887939453
8000,41.448097229003906
8100,38.37857437133789
8200,39.97518539428711
8300,43.821102142333984
8400,40.02950668334961
8500,43.63778305053711
8600,38.6829719543457
8700,38.8182487487793
8800,38.66279602050781
8900,34.881534576416016
9000,39.23820877075195
9100,46.38881301879883
9200,44.61821746826172
9300,40.523441314697266
9400,38.25952911376953
9500,43.56657028198242
9600,29.53172492980957
9700,41.29179000854492
9800,39.64999771118164
9900,38.5149040222168
10000,42.656089782714844
10100,37.56150817871094
10200,42.84619140625
10300,27.046314239501953
10400,29.529529571533203
10500,30.708513259887695
10600,37.20518493652344
10700,31.617759704589844
10800,33.18840789794922
10900,30.135509490966797
11000,31.171092987060547
11100,32.325775146484375
11200,24.593486785888672
11300,38.73200988769531
11400,26.520111083984375
11500,29.52433967590332
11600,32.34824752807617
11700,25.797622680664062
11800,27.688920974731445
11900,20.9990234375
