Step,Value
0,0.6608440279960632
100,0.9923346042633057
200,1.2249948978424072
300,0.9222307801246643
400,0.9518042206764221
500,0.9745968580245972
600,0.9895539879798889
700,1.0311788320541382
800,1.0631725788116455
900,1.045778512954712
1000,1.064126968383789
1100,1.0889973640441895
1200,1.060708999633789
1300,1.0608041286468506
1400,1.09352707862854
1500,1.0665456056594849
1600,1.092239260673523
1700,1.113679051399231
1800,1.1282026767730713
1900,1.112906575202942
2000,1.1219017505645752
2100,1.1828839778900146
2200,1.0237970352172852
2300,1.074006199836731
2400,1.1432734727859497
2500,1.19208824634552
2600,1.134576678276062
2700,1.0407178401947021
2800,1.084145188331604
2900,1.0683773756027222
3000,1.057988166809082
3100,1.1490975618362427
3200,1.1338536739349365
3300,1.0879231691360474
3400,1.1865581274032593
3500,1.152591347694397
3600,1.1669670343399048
3700,1.1638940572738647
3800,1.0614166259765625
3900,1.1992669105529785
4000,1.1715521812438965
4100,1.1825138330459595
4200,1.1457751989364624
4300,1.1377116441726685
4400,1.1319369077682495
4500,1.2784113883972168
4600,1.2998042106628418
4700,1.2788149118423462
4800,1.301929235458374
4900,1.367408037185669
5000,1.360403060913086
5100,1.4301880598068237
5200,1.3858085870742798
5300,1.350453495979309
5400,1.354600191116333
5500,1.5376195907592773
5600,1.3063857555389404
5700,1.434043049812317
5800,1.4252898693084717
5900,1.3758455514907837
6000,1.5293539762496948
6100,1.44646155834198
6200,1.49878990650177
6300,1.557228684425354
6400,1.4512486457824707
6500,1.3975034952163696
6600,1.495562195777893
6700,1.4979783296585083
6800,1.575376033782959
6900,1.45870041847229
7000,1.6160467863082886
7100,1.497943639755249
7200,1.4688044786453247
7300,1.5300829410552979
7400,1.5676637887954712
7500,1.480768084526062
7600,1.4375362396240234
7700,1.4998009204864502
7800,1.6321425437927246
7900,1.597325325012207
8000,1.5184648036956787
8100,1.5639667510986328
8200,1.5404270887374878
8300,1.4643303155899048
8400,1.544130563735962
8500,1.5381499528884888
8600,1.5328540802001953
8700,1.5238436460494995
8800,1.4607734680175781
8900,1.554833173751831
9000,1.57588529586792
9100,1.5651696920394897
9200,1.5593409538269043
9300,1.5901203155517578
9400,1.5165984630584717
9500,1.7236580848693848
9600,1.6102161407470703
9700,1.6669045686721802
9800,1.5804022550582886
9900,1.567766785621643
10000,1.617013931274414
10100,1.5912820100784302
10200,1.6215778589248657
10300,1.6835576295852661
10400,1.6527435779571533
10500,1.672054648399353
10600,1.7347285747528076
10700,1.6855109930038452
10800,1.5726100206375122
10900,1.620230793952942
11000,1.6179518699645996
11100,1.6975022554397583
11200,1.6333571672439575
11300,1.6023340225219727
11400,1.7885193824768066
11500,1.9135533571243286
11600,1.7547798156738281
11700,1.7669060230255127
11800,1.62111496925354
11900,1.7275029420852661
