Step,Value
0,-0.018107013776898384
100,-2.2591655254364014
200,-3.074692964553833
300,-2.7792654037475586
400,-4.0431599617004395
500,-4.207607269287109
600,-4.308333873748779
700,-4.536779880523682
800,-6.3144307136535645
900,-6.149379253387451
1000,-7.5382795333862305
1100,-7.808713912963867
1200,-9.441254615783691
1300,-8.942537307739258
1400,-10.403119087219238
1500,-10.0578031539917
1600,-11.812602996826172
1700,-12.7100248336792
1800,-12.971780776977539
1900,-14.042911529541016
2000,-16.789813995361328
2100,-15.234609603881836
2200,-17.777408599853516
2300,-17.390336990356445
2400,-19.6749267578125
2500,-20.65039825439453
2600,-21.648151397705078
2700,-21.249082565307617
2800,-22.804027557373047
2900,-24.102985382080078
3000,-25.672801971435547
3100,-26.325942993164062
3200,-27.362756729125977
3300,-27.240943908691406
3400,-29.661800384521484
3500,-28.36627960205078
3600,-32.57668685913086
3700,-30.20532989501953
3800,-30.678348541259766
3900,-32.952980041503906
4000,-32.29621124267578
4100,-33.13236999511719
4200,-36.71240234375
4300,-36.17273712158203
4400,-40.197776794433594
4500,-37.23444366455078
4600,-35.680335998535156
4700,-40.00338363647461
4800,-39.943180084228516
4900,-37.808250427246094
5000,-39.28641128540039
5100,-42.0633544921875
5200,-42.066253662109375
5300,-42.58223342895508
5400,-44.76376724243164
5500,-41.468971252441406
5600,-41.42082595825195
5700,-42.35745620727539
5800,-43.50981521606445
5900,-43.522178649902344
6000,-44.526268005371094
6100,-44.47552490234375
6200,-44.62312698364258
6300,-47.47664260864258
6400,-44.174983978271484
6500,-45.525665283203125
6600,-44.419776916503906
6700,-47.45149230957031
6800,-45.621620178222656
6900,-43.55104446411133
7000,-43.925785064697266
7100,-45.77597427368164
7200,-44.31511688232422
7300,-48.701541900634766
7400,-43.52423095703125
7500,-47.80734634399414
7600,-49.2454833984375
7700,-41.860782623291016
7800,-44.24541091918945
7900,-45.304176330566406
8000,-43.284576416015625
8100,-40.478599548339844
8200,-42.065391540527344
8300,-45.775726318359375
8400,-42.12736892700195
8500,-45.45878219604492
8600,-40.57779312133789
8700,-40.677223205566406
8800,-40.68916702270508
8900,-36.85902404785156
9000,-41.27783966064453
9100,-48.508338928222656
9200,-46.709571838378906
9300,-42.81233215332031
9400,-40.177825927734375
9500,-45.466087341308594
9600,-31.472137451171875
9700,-43.56435012817383
9800,-41.77024841308594
9900,-40.92010498046875
10000,-44.516117095947266
10100,-39.79777908325195
10200,-44.9253044128418
10300,-30.0115966796875
10400,-31.356590270996094
10500,-32.918060302734375
10600,-39.60401153564453
10700,-33.97147750854492
10800,-35.388206481933594
10900,-32.5768928527832
11000,-33.441078186035156
11100,-34.33717346191406
11200,-26.762447357177734
11300,-41.247589111328125
11400,-28.227163314819336
11500,-31.686119079589844
11600,-34.691551208496094
11700,-28.097015380859375
11800,-30.847352981567383
11900,-23.180927276611328
