,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,-0.4020389983980759,-0.4977988133085004,-0.6449343468613525,-0.8732531716296351,-1.2176662214632474,-1.7206496434340204,-2.4374053017103035,-3.436496720700225,-4.790246488310876,-6.549283837479434,-8.708688381921595,-11.18551971106002,-13.820135099642046,-14.679397522286962,-12.45307965971851,-10.218319064272189,-8.047165716420972,-6.081756286254849,-4.49262895215482,-3.281410144107118,-2.3801325145632806,-1.7220377476606672,-1.2432558746670626,-0.8943663230944003,-0.6402795172440848,-0.4559114837171625,-0.322869138083056,-0.22747765446356027,-0.15954007345606874,-0.11146965614156812,-0.07765555030188684,-0.053986507684415604,-0.03748295746241301,-0.026008613338726203,-0.018046747292407142,-0.012528949531758008,-0.008707293240190133,-0.006060680999936221,-0.004227228962045368,-0.002956192172164975,-0.0020741175459481377,-0.0014611126112150145,-0.0010343477408210873,-0.0007365994589520241,-0.0005283321328792175,-0.0003822147837921425,-0.0002793387459168543,-0.00020661269495142844,-0.00015496137112209238,-0.00011808446493352641,-9.160005418040752e-05,-7.245572075843903e-05,-5.851835036823498e-05,-4.829411404298704e-05,-4.0732348856840675e-05,-3.5092557865879504e-05,-3.08494212081372e-05,-2.7629151756199108e-05,-2.5163950941595233e-05,-2.3260815793593144e-05,-2.177962755521084e-05,-2.0618090791187395e-05,-1.9700778559371217e-05,-1.897165680143835e-05,-1.838871630965535e-05,-1.7920186724649246e-05,-1.7541887562297347e-05,-1.7235265816899034e-05,-1.6985853185069236e-05,-1.6782292321173008e-05,-1.6615823119816863e-05,-1.6479249529747453e-05,-1.636712834864383e-05,-1.627492314870997e-05,-1.6198876865587258e-05,-1.6136202818917808e-05,-1.6084492647171393e-05,-1.604181831485339e-05,-1.60064235015715e-05,-1.597717172775464e-05,-1.5952959984914626e-05,-1.5932919035900607e-05,-1.5916283576345506e-05,-1.5902583642779503e-05,-1.5891200394315224e-05,-1.5881816028457693e-05,-1.587406460108452e-05,-1.5867506207158123e-05,-1.5862113956820005e-05,-1.5857645660321026e-05,-1.5853904254440544e-05,-1.5850926036710197e-05,-1.5848385162965142e-05,-1.5846268075247443e-05,-1.584454792182562e-05,-1.5843084731654622e-05,-1.5841912277868655e-05,-1.5840930180142988e-05,-1.5840057479371883e-05,-1.5839404270910702e-05,-1.5838799015777485e-05,-1.5838343898640633e-05,-1.5837957913258593e-05,-1.5837647493460166e-05,-1.5837333967349765e-05,-1.5837130373501804e-05,-1.583697141471531e-05,-1.583681114995723e-05,-1.5836708070443904e-05,-1.5836558086781282e-05,-1.5836472589534806e-05,-1.5836439008004813e-05,-1.5836380995690138e-05,-1.5836358495634842e-05,-1.5836306654756976e-05,-1.5836281366250393e-05,-1.5836254000759335e-05,-1.5836249211559574e-05,-1.583617307695272e-05,-1.583619226898762e-05,-1.583613191907085e-05,-1.583613915722084e-05,-1.5836124592212123e-05,-1.583609943521856e-05,-1.583610116506334e-05,-1.5836097684324224e-05,-1.5836094426532225e-05,-1.5836095255990445e-05,-1.5836096217342435e-05,-1.5836096175214818e-05,-1.583610267269892e-05,-1.5836116967454008e-05,-1.5836126556118608e-05,-1.5836130582952778e-05,-1.5836130414352212e-05,-1.5836153433297733e-05,-1.5836132911836738e-05,-1.5836131121297456e-05,-1.5836133780085224e-05,-1.5836142430193777e-05,-1.5836145121691173e-05,-1.5836150356814376e-05,-1.5836164481838606e-05,-1.583616314104096e-05,-1.5836137568205307e-05,-1.583612214071672e-05,-1.5836089586637617e-05,-1.5836097467774895e-05,-1.5836097386101294e-05,-1.5836097831015894e-05,-1.5836106049047953e-05,-1.583612388222836e-05,-1.5836106954445604e-05,-1.5836104090537502e-05,-1.5836100360992543e-05,-1.5836099612411742e-05,-1.5836100938179187e-05,-1.583610087376733e-05,-1.583612356263639e-05,-1.583611699515399e-05,-1.5836117975093194e-05,-1.5836139084291114e-05,-1.583613032581568e-05,-1.583613240773508e-05,-1.5836153651953786e-05,-1.5836138143579948e-05,-1.5836131067162117e-05,-1.5836131073680357e-05,-1.5836132577226014e-05,-1.5836154420862994e-05,-1.583613246830434e-05,-1.5836130265979002e-05,-1.5836132480902525e-05,-1.5836138138188095e-05,-1.583614461292807e-05,-1.5836150189447537e-05,-1.583615091100904e-05,-1.583614853986998e-05,-1.5836132806760986e-05,-1.5836117310453844e-05,-1.583609108454978e-05,-1.5836085509353896e-05,-1.5836075307894807e-05,-1.583606334083289e-05,-1.583605456257364e-05,-1.583607963521341e-05,-1.5836091910112844e-05,-1.583609901156746e-05,-1.5836112759075723e-05,-1.5836151283434895e-05,-1.5836144227871544e-05,-1.5836147659394693e-05,-1.583614566887881e-05,-1.5836132551578216e-05,-1.583610977405827e-05,-1.5836081500916515e-05,-1.5836086624265838e-05,-1.5836098332008845e-05,-1.5836115016603072e-05,-1.5836115998424823e-05
