Step,Value
0,1.375783085823059
100,1.36451256275177
200,1.3593981266021729
300,1.3700367212295532
400,1.3666247129440308
500,1.3873498439788818
600,1.405165672302246
700,1.3720664978027344
800,1.3786628246307373
900,1.3620904684066772
1000,1.3678873777389526
1100,1.400101900100708
1200,1.3713462352752686
1300,1.3631511926651
1400,1.3882660865783691
1500,1.426039457321167
1600,1.381589412689209
1700,1.4144914150238037
1800,1.3891631364822388
1900,1.3401193618774414
2000,1.3330110311508179
2100,1.3830307722091675
2200,1.3566384315490723
2300,1.3731385469436646
2400,1.3630530834197998
2500,1.3830537796020508
2600,1.357442021369934
2700,1.3355987071990967
2800,1.312692403793335
2900,1.292717695236206
3000,1.3482533693313599
3100,1.3912245035171509
3200,1.2870285511016846
3300,1.2268016338348389
3400,1.261763095855713
3500,1.25888991355896
3600,1.2052180767059326
3700,1.3098464012145996
3800,1.2896640300750732
3900,1.241795301437378
4000,1.3097050189971924
4100,1.135148286819458
4200,1.2940806150436401
4300,1.2751057147979736
4400,1.1920537948608398
4500,1.0594441890716553
4600,1.0962252616882324
4700,1.1751830577850342
4800,1.0549628734588623
4900,1.3062995672225952
5000,0.9755878448486328
5100,1.0692564249038696
5200,1.1164177656173706
5300,1.0387271642684937
5400,0.9636907577514648
5500,0.9298673272132874
5600,0.8995190858840942
5700,0.8943225145339966
5800,1.1061221361160278
5900,1.0143767595291138
6000,0.8110791444778442
6100,1.0237311124801636
6200,0.7761345505714417
6300,1.300386667251587
6400,0.7836359143257141
6500,0.8642225861549377
6600,0.9845843315124512
6700,0.629943311214447
6800,0.8464028835296631
6900,0.8123952746391296
7000,1.008286952972412
7100,0.6657556891441345
7200,0.5073602199554443
7300,0.595426619052887
7400,0.8061749339103699
7500,0.3618275821208954
7600,0.5990304946899414
7700,0.3960241675376892
7800,0.6618807911872864
7900,0.5660481452941895
