Step,Value
0,-0.04488688334822655
100,-2.6492514610290527
200,-2.553403854370117
300,-3.2271785736083984
400,-2.870319128036499
500,-4.57722806930542
600,-5.070326805114746
700,-5.70531702041626
800,-8.229927062988281
900,-6.9405694007873535
1000,-7.719778537750244
1100,-6.479679107666016
1200,-6.942227363586426
1300,-7.964627265930176
1400,-13.244096755981445
1500,-11.07873249053955
1600,-9.414670944213867
1700,-12.960307121276855
1800,-13.306835174560547
1900,-12.255419731140137
2000,-15.450474739074707
2100,-19.689151763916016
2200,-19.089698791503906
2300,-21.290090560913086
2400,-20.287809371948242
2500,-22.599578857421875
2600,-19.962345123291016
2700,-23.263118743896484
2800,-20.73543357849121
2900,-26.05162239074707
3000,-24.450828552246094
3100,-29.937999725341797
3200,-28.030006408691406
3300,-27.391830444335938
3400,-26.464065551757812
3500,-28.944461822509766
3600,-27.265029907226562
3700,-32.507568359375
3800,-38.03006362915039
3900,-37.303436279296875
4000,-38.07684326171875
4100,-34.23170471191406
4200,-34.49658203125
4300,-36.945838928222656
4400,-38.87242889404297
4500,-39.254966735839844
4600,-41.57729721069336
4700,-41.54468536376953
4800,-43.475711822509766
4900,-35.51610565185547
5000,-41.657047271728516
5100,-36.2010498046875
5200,-41.19877243041992
5300,-42.00328826904297
5400,-50.371620178222656
5500,-46.702735900878906
5600,-43.002113342285156
5700,-48.687461853027344
5800,-45.12835693359375
5900,-54.631263732910156
6000,-49.168174743652344
6100,-54.55520248413086
6200,-45.30485153198242
6300,-41.10470962524414
6400,-45.274539947509766
6500,-48.32585144042969
6600,-51.98776626586914
6700,-55.28083038330078
6800,-40.74693298339844
6900,-43.61003875732422
7000,-47.3984260559082
7100,-55.77429962158203
7200,-43.76054000854492
7300,-48.70849609375
7400,-45.91417694091797
7500,-44.166744232177734
7600,-47.627193450927734
7700,-48.69888687133789
7800,-52.10299301147461
7900,-50.372703552246094
