Step,Value
0,0.9477526545524597
100,0.8371756076812744
200,0.891188383102417
300,0.8789873719215393
400,0.8828089833259583
500,0.8933003544807434
600,0.9182080626487732
700,0.9059780836105347
800,0.888981282711029
900,0.8723193407058716
1000,0.9147206544876099
1100,0.8644994497299194
1200,0.8731403350830078
1300,0.881882905960083
1400,0.8619862794876099
1500,0.8807265758514404
1600,0.8653669953346252
1700,0.8626245260238647
1800,0.8502619862556458
1900,0.846134603023529
2000,0.8378881812095642
2100,0.8841514587402344
2200,0.8817318677902222
2300,0.8625202178955078
2400,0.8441035151481628
2500,0.8628719449043274
2600,0.8510092496871948
2700,0.8430922031402588
2800,0.8655825257301331
2900,0.855494499206543
3000,0.8296201825141907
3100,0.8563165664672852
3200,0.8355079293251038
3300,0.8222240805625916
3400,0.8330475687980652
3500,0.8076503872871399
3600,0.8061351180076599
3700,0.8455973863601685
3800,0.8194699287414551
3900,0.843052864074707
4000,0.8615270256996155
4100,0.8178583383560181
4200,0.8313047289848328
4300,0.8076171875
4400,0.818024754524231
4500,0.7845326662063599
4600,0.8044064044952393
4700,0.7990533113479614
4800,0.8061288595199585
4900,0.8087362051010132
5000,0.7963571548461914
5100,0.763817310333252
5200,0.7577651143074036
5300,0.7916416525840759
5400,0.7936732172966003
5500,0.7785594463348389
5600,0.7751407623291016
5700,0.7940014600753784
5800,0.7648942470550537
5900,0.7850692272186279
6000,0.7826432585716248
6100,0.7712182402610779
6200,0.7358282804489136
6300,0.7121670246124268
6400,0.7261372208595276
6500,0.727147102355957
6600,0.7298486828804016
6700,0.7195135354995728
6800,0.6752369403839111
6900,0.7198854088783264
7000,0.7059711217880249
7100,0.7142627835273743
7200,0.6704432964324951
7300,0.6788154244422913
7400,0.6786022782325745
7500,0.6504083871841431
7600,0.6897274851799011
7700,0.6638543605804443
7800,0.6865857243537903
7900,0.6664965748786926
