Step,Value
0,0.0
0,4.823696136474609
100,6.599142074584961
200,4.915572166442871
300,4.868021011352539
400,5.283289909362793
500,4.8652849197387695
600,4.792366981506348
700,4.839056015014648
800,4.744463920593262
900,4.641359806060791
1000,4.808856010437012
1100,4.785293102264404
1200,6.337375164031982
1300,4.663039207458496
1400,4.752389907836914
1500,4.776855945587158
1600,4.703755855560303
1700,4.414707183837891
1800,4.990051746368408
1900,6.410064220428467
2000,4.761507034301758
2100,4.642240047454834
2200,5.143473148345947
2300,4.374350070953369
2400,4.496923923492432
2500,5.180273056030273
2600,5.020970821380615
2700,4.708065032958984
2800,5.8958048820495605
2900,4.639305114746094
3000,5.215782165527344
3100,5.9824700355529785
3200,4.777458190917969
3300,4.519958019256592
3400,4.827813148498535
3500,4.581924915313721
3600,4.702175140380859
3700,4.5060811042785645
3800,4.902144908905029
3900,8.456355094909668
4000,5.042860984802246
4100,4.588128089904785
4200,6.787712097167969
4300,5.604059219360352
4400,4.988067150115967
4500,4.818234920501709
4600,5.151760101318359
4700,4.6445441246032715
4800,4.479802131652832
4900,4.557950019836426
5000,5.029177188873291
5100,4.583477973937988
5200,4.593738079071045
5300,4.7186360359191895
5400,4.560032844543457
5500,4.76331090927124
5600,4.401381969451904
5700,4.414906978607178
5800,4.537139892578125
5900,4.9706950187683105
6000,8.349681854248047
6100,6.53811502456665
6200,4.840997219085693
6300,4.812604904174805
6400,4.622923851013184
6500,4.915821075439453
6600,4.692095756530762
6700,5.029816150665283
6800,5.09707498550415
6900,4.5661749839782715
7000,4.687835693359375
7100,4.627613067626953
7200,4.581295967102051
7300,5.097416877746582
7400,4.6288042068481445
7500,4.705699920654297
7600,4.825538158416748
7700,4.7437028884887695
7800,4.742773056030273
7900,4.721900939941406
