Step,Value
0,-1258.842041015625
6400,-1350.85107421875
12800,-1117.447265625
19200,-1066.745361328125
25600,-1227.87646484375
32000,-1293.3114013671875
38400,-1071.2799072265625
44800,-1218.251953125
51200,-1162.7633056640625
57600,-1140.854248046875
64000,-1137.177978515625
70400,-1134.261962890625
76800,-1157.899658203125
83200,-1219.2646484375
89600,-1174.90966796875
96000,-1212.249267578125
102400,-1229.058349609375
108800,-1350.3831787109375
115200,-1231.976806640625
121600,-1147.8951416015625
128000,-1157.445556640625
134400,-1154.7808837890625
140800,-1161.923095703125
147200,-1197.746826171875
153600,-1200.1309814453125
160000,-1221.2841796875
166400,-1302.8900146484375
172800,-1275.1539306640625
179200,-1232.753662109375
185600,-1206.191650390625
192000,-1146.567626953125
198400,-1207.0731201171875
204800,-1171.15869140625
211200,-1266.7620849609375
217600,-1191.455078125
224000,-1273.8798828125
230400,-1245.2777099609375
236800,-1184.96484375
243200,-1166.575439453125
249600,-1070.959228515625
256000,-1057.776123046875
262400,-1107.5234375
268800,-1067.5357666015625
275200,-1082.2462158203125
281600,-1038.2545166015625
288000,-766.4832763671875
294400,-795.2840576171875
300800,-861.87841796875
307200,-797.5967407226562
313600,-766.927001953125
320000,-847.4812622070312
326400,-683.74853515625
332800,-570.0133666992188
339200,-576.0404052734375
345600,-449.90399169921875
352000,-271.209716796875
358400,-300.241943359375
364800,-245.06309509277344
371200,-123.99116516113281
377600,-99.55735778808594
384000,-121.67474365234375
390400,-151.59120178222656
396800,-198.5550994873047
403200,-203.703369140625
409600,-99.06956481933594
416000,-165.09666442871094
422400,-126.43340301513672
428800,-98.32442474365234
435200,-145.47206115722656
441600,-121.29644775390625
448000,-171.1979217529297
454400,-148.6548614501953
460800,-192.9595184326172
467200,-166.1126708984375
473600,-95.72191619873047
480000,-124.56270599365234
486400,-142.55197143554688
492800,-119.42791748046875
499200,-120.24507141113281
505600,-122.09127807617188
