Step,Value
0,-3.57804012298584
100,-9.614422798156738
200,-14.644304275512695
300,-19.935192108154297
400,-24.634939193725586
500,-29.038339614868164
600,-33.10869598388672
700,-36.8459358215332
800,-39.9416618347168
900,-43.136199951171875
1000,-46.43695068359375
1100,-49.0628662109375
1200,-51.03135299682617
1300,-52.919776916503906
1400,-54.228538513183594
1500,-55.669090270996094
1600,-56.257102966308594
1700,-56.30171585083008
1800,-57.556488037109375
1900,-57.47206115722656
2000,-59.674156188964844
2100,-59.65326690673828
2200,-58.71463394165039
2300,-58.49302673339844
2400,-58.83039855957031
2500,-58.03540802001953
2600,-56.59585952758789
2700,-56.600608825683594
2800,-55.96147918701172
2900,-54.26020812988281
3000,-54.697792053222656
3100,-54.19792175292969
3200,-51.826961517333984
3300,-51.905147552490234
3400,-49.678489685058594
3500,-48.63557815551758
3600,-48.63111114501953
3700,-45.40568923950195
3800,-43.911895751953125
3900,-44.63810729980469
4000,-42.657737731933594
4100,-41.45099639892578
4200,-39.4398193359375
4300,-37.66041946411133
4400,-36.34764862060547
4500,-34.83179473876953
4600,-34.2467155456543
4700,-33.32925796508789
4800,-30.653043746948242
4900,-29.283472061157227
5000,-28.7865047454834
5100,-26.860187530517578
5200,-25.687410354614258
5300,-24.87649917602539
5400,-25.15498161315918
5500,-22.53055763244629
5600,-21.75741195678711
5700,-20.692214965820312
5800,-19.875276565551758
5900,-19.96099090576172
6000,-18.9766902923584
6100,-17.45514488220215
6200,-16.225887298583984
6300,-15.673501968383789
6400,-13.96894645690918
6500,-13.788532257080078
6600,-13.512269020080566
6700,-12.976152420043945
6800,-12.600347518920898
6900,-11.32298755645752
7000,-11.632696151733398
7100,-12.101428031921387
7200,-11.92211627960205
7300,-11.026841163635254
7400,-9.49704360961914
7500,-9.366700172424316
7600,-9.424320220947266
7700,-10.341819763183594
7800,-10.437113761901855
7900,-8.657441139221191
