Step,Value
1008,-1258.842041015625
1808,-1350.85107421875
2608,-1117.447265625
3408,-1066.745361328125
4208,-1227.87646484375
5008,-1293.3114013671875
5808,-1071.2799072265625
6608,-1218.251953125
7408,-1162.7633056640625
8208,-1140.854248046875
9008,-1137.177978515625
9808,-1134.261962890625
10608,-1157.899658203125
11408,-1219.2646484375
12208,-1174.90966796875
13008,-1212.249267578125
13808,-1229.058349609375
14608,-1350.3831787109375
15408,-1231.976806640625
16208,-1147.8951416015625
17008,-1157.445556640625
17808,-1154.7808837890625
18608,-1161.923095703125
19408,-1197.746826171875
20208,-1200.1309814453125
21008,-1221.2841796875
21808,-1302.8900146484375
22608,-1275.1539306640625
23408,-1232.753662109375
24208,-1206.191650390625
25008,-1146.567626953125
25808,-1207.0731201171875
26608,-1171.15869140625
27408,-1266.7620849609375
28208,-1191.455078125
29008,-1273.8798828125
29808,-1245.2777099609375
30608,-1184.96484375
31408,-1166.575439453125
32208,-1070.959228515625
33008,-1057.776123046875
33808,-1107.5234375
34608,-1067.5357666015625
35408,-1082.2462158203125
36208,-1038.2545166015625
37008,-766.4832763671875
37808,-795.2840576171875
38608,-861.87841796875
39408,-797.5967407226562
40208,-766.927001953125
41008,-847.4812622070312
41808,-683.74853515625
42608,-570.0133666992188
43408,-576.0404052734375
44208,-449.90399169921875
45008,-271.209716796875
45808,-300.241943359375
46608,-245.06309509277344
47408,-123.99116516113281
48208,-99.55735778808594
49008,-121.67474365234375
49808,-151.59120178222656
50608,-198.5550994873047
51408,-203.703369140625
52208,-99.06956481933594
53008,-165.09666442871094
53808,-126.43340301513672
54608,-98.32442474365234
55408,-145.47206115722656
56208,-121.29644775390625
57008,-171.1979217529297
57808,-148.6548614501953
58608,-192.9595184326172
59408,-166.1126708984375
60208,-95.72191619873047
61008,-124.56270599365234
61808,-142.55197143554688
62608,-119.42791748046875
63408,-120.24507141113281
64208,-122.09127807617188
