Step,Value
0,-1258.842041015625
1,-1350.85107421875
2,-1117.447265625
3,-1066.745361328125
4,-1227.87646484375
5,-1293.3114013671875
6,-1071.2799072265625
7,-1218.251953125
8,-1162.7633056640625
9,-1140.854248046875
10,-1137.177978515625
11,-1134.261962890625
12,-1157.899658203125
13,-1219.2646484375
14,-1174.90966796875
15,-1212.249267578125
16,-1229.058349609375
17,-1350.3831787109375
18,-1231.976806640625
19,-1147.8951416015625
20,-1157.445556640625
21,-1154.7808837890625
22,-1161.923095703125
23,-1197.746826171875
24,-1200.1309814453125
25,-1221.2841796875
26,-1302.8900146484375
27,-1275.1539306640625
28,-1232.753662109375
29,-1206.191650390625
30,-1146.567626953125
31,-1207.0731201171875
32,-1171.15869140625
33,-1266.7620849609375
34,-1191.455078125
35,-1273.8798828125
36,-1245.2777099609375
37,-1184.96484375
38,-1166.575439453125
39,-1070.959228515625
40,-1057.776123046875
41,-1107.5234375
42,-1067.5357666015625
43,-1082.2462158203125
44,-1038.2545166015625
45,-766.4832763671875
46,-795.2840576171875
47,-861.87841796875
48,-797.5967407226562
49,-766.927001953125
50,-847.4812622070312
51,-683.74853515625
52,-570.0133666992188
53,-576.0404052734375
54,-449.90399169921875
55,-271.209716796875
56,-300.241943359375
57,-245.06309509277344
58,-123.99116516113281
59,-99.55735778808594
59,-121.67474365234375
60,-151.59120178222656
61,-198.5550994873047
62,-203.703369140625
63,-99.06956481933594
64,-165.09666442871094
65,-126.43340301513672
66,-98.32442474365234
67,-145.47206115722656
68,-121.29644775390625
69,-171.1979217529297
70,-148.6548614501953
71,-192.9595184326172
72,-166.1126708984375
73,-95.72191619873047
74,-124.56270599365234
75,-142.55197143554688
76,-119.42791748046875
77,-120.24507141113281
78,-122.09127807617188
